"t","ct","lower_expec","median_expec","upper_expec","region","date","fit"
126,7,1.90045961016844e-07,0.000336540156888511,0.0159361413730918,"National",2020-06-16,"seir"
126,8,1.52944694823936e-05,0.00257545714598876,0.0526877945517708,"National",2020-06-16,"seir"
126,9,0.000373272656648765,0.0135313101600931,0.140750628661212,"National",2020-06-16,"seir"
126,10,0.0043360064965197,0.0525568300169223,0.316036774688391,"National",2020-06-16,"seir"
126,11,0.0288181727441743,0.160112908713782,0.616279440992887,"National",2020-06-16,"seir"
126,12,0.122459221054585,0.388027411616569,1.07125069159844,"National",2020-06-16,"seir"
126,13,0.349701281462695,0.800028349039511,1.69341112301515,"National",2020-06-16,"seir"
126,14,0.770579002437999,1.46044708328724,2.47190843143777,"National",2020-06-16,"seir"
126,15,1.44900489088995,2.28754034444566,3.373037146841,"National",2020-06-16,"seir"
126,16,2.32914752905237,3.31794961175773,4.38235511894374,"National",2020-06-16,"seir"
126,17,3.33429592295163,4.39675311810161,5.54394648332418,"National",2020-06-16,"seir"
126,18,4.47174074677048,5.55335416232928,6.66370715200035,"National",2020-06-16,"seir"
126,19,5.7346416239766,6.7095075379029,7.71542667816414,"National",2020-06-16,"seir"
126,20,6.77188497106615,7.78699028934076,8.75074313212354,"National",2020-06-16,"seir"
126,21,7.59300522102813,8.6557952604238,9.46537829465636,"National",2020-06-16,"seir"
126,22,8.26071962905665,9.32512165834388,10.253902786839,"National",2020-06-16,"seir"
126,23,8.82596820833547,9.82127926578992,10.8347686659444,"National",2020-06-16,"seir"
126,24,9.23742233838053,10.1264822739672,11.2046181832838,"National",2020-06-16,"seir"
126,25,9.43090880051246,10.2793503322918,11.3738898641718,"National",2020-06-16,"seir"
126,26,9.59610380946556,10.313005086004,11.356319759171,"National",2020-06-16,"seir"
126,27,9.44951832475658,10.188365261554,11.0939075384688,"National",2020-06-16,"seir"
126,28,9.19897207139575,9.99308704486462,10.9273858301909,"National",2020-06-16,"seir"
126,29,8.95054374187085,9.78128704651703,10.6362397783131,"National",2020-06-16,"seir"
126,30,8.67189387967488,9.40804742784233,10.2861126309882,"National",2020-06-16,"seir"
126,31,8.07258600576468,8.96600035748351,10.0119388683413,"National",2020-06-16,"seir"
126,32,7.48956702357042,8.40785229746979,9.84541728915492,"National",2020-06-16,"seir"
126,33,6.75700520037023,7.81413290705511,9.427650653524,"National",2020-06-16,"seir"
126,34,6.06408759291276,7.16556599718254,8.70686000578487,"National",2020-06-16,"seir"
126,35,5.31979050610534,6.40306473632646,8.0563365260551,"National",2020-06-16,"seir"
126,36,4.35956240634279,5.6047630841591,7.15078049929192,"National",2020-06-16,"seir"
133,0,6.6461315732865e-34,4.37699838347626e-17,1.82786268404293e-09,"National",2020-06-23,"seir"
133,1,1.27053521193094e-24,6.06544638177424e-13,1.75547972384704e-07,"National",2020-06-23,"seir"
133,2,6.12799707128141e-18,8.79751207615883e-10,7.16409300498847e-06,"National",2020-06-23,"seir"
133,3,6.58552329478536e-13,2.38321014480693e-07,0.000143895635142917,"National",2020-06-23,"seir"
133,4,4.58147742062927e-09,1.76960145446113e-05,0.00161781566795096,"National",2020-06-23,"seir"
133,5,2.22750982837837e-06,0.000483711785393965,0.0113492155676388,"National",2020-06-23,"seir"
